,Content ID,Type,Datetime,Category,score
12620,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,indifferent,4/7/2021 14:22,,
12621,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,want,11/28/2020 23:03,,
12622,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,hate,8/3/2020 1:45,,
12623,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,peeking,1/15/2021 12:24,,
12624,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,disgust,9/2/2020 4:33,,0
12625,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,heart,10/19/2020 10:13,,
12626,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,peeking,4/1/2021 16:48,,
12627,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,disgust,5/17/2021 7:21,,0
12628,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,adore,12/29/2020 2:58,,72
12629,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,worried,4/20/2021 13:21,,
12630,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,super love,7/7/2020 3:03,,
12631,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,adore,1/20/2021 11:53,,72
12632,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,super love,5/4/2021 17:56,,
12633,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,peeking,11/13/2020 0:02,,
12634,76898916-4024-4c32-909b-dd240879d76a,,12/20/2020 0:00,,
12635,76898916-4024-4c32-909b-dd240879d76a,hate,1/20/2021 23:47,,
12636,76898916-4024-4c32-909b-dd240879d76a,scared,10/11/2020 15:26,,
12637,76898916-4024-4c32-909b-dd240879d76a,super love,10/26/2020 18:11,,
12638,76898916-4024-4c32-909b-dd240879d76a,hate,4/5/2021 21:16,,
12639,76898916-4024-4c32-909b-dd240879d76a,super love,10/10/2020 16:12,,
12640,76898916-4024-4c32-909b-dd240879d76a,heart,10/17/2020 4:06,,
12641,76898916-4024-4c32-909b-dd240879d76a,peeking,12/16/2020 23:18,,
12642,76898916-4024-4c32-909b-dd240879d76a,interested,9/18/2020 18:15,,
12643,76898916-4024-4c32-909b-dd240879d76a,intrigued,4/16/2021 21:07,,
12644,76898916-4024-4c32-909b-dd240879d76a,hate,5/17/2021 7:53,,
12645,76898916-4024-4c32-909b-dd240879d76a,interested,7/9/2020 7:11,,
12646,76898916-4024-4c32-909b-dd240879d76a,like,4/15/2021 15:17,,
12647,76898916-4024-4c32-909b-dd240879d76a,adore,4/27/2021 1:37,,72
12648,76898916-4024-4c32-909b-dd240879d76a,super love,12/18/2020 10:07,,
12649,76898916-4024-4c32-909b-dd240879d76a,love,12/30/2020 13:38,,
12650,76898916-4024-4c32-909b-dd240879d76a,love,3/15/2021 3:13,,
12651,76898916-4024-4c32-909b-dd240879d76a,interested,10/5/2020 10:48,,
12652,76898916-4024-4c32-909b-dd240879d76a,hate,10/11/2020 6:56,,
12653,76898916-4024-4c32-909b-dd240879d76a,worried,10/6/2020 22:12,,
12654,76898916-4024-4c32-909b-dd240879d76a,super love,12/17/2020 0:00,,
12655,76898916-4024-4c32-909b-dd240879d76a,super love,5/2/2021 16:37,,
12656,76898916-4024-4c32-909b-dd240879d76a,like,6/9/2021 12:13,,
12657,76898916-4024-4c32-909b-dd240879d76a,peeking,1/23/2021 15:45,,
12658,76898916-4024-4c32-909b-dd240879d76a,cherish,7/24/2020 7:28,,70
12659,76898916-4024-4c32-909b-dd240879d76a,dislike,3/19/2021 5:46,,
12660,76898916-4024-4c32-909b-dd240879d76a,intrigued,1/22/2021 0:35,,
12661,76898916-4024-4c32-909b-dd240879d76a,adore,6/27/2020 3:35,,72
12662,76898916-4024-4c32-909b-dd240879d76a,peeking,5/31/2021 3:33,,
12663,76898916-4024-4c32-909b-dd240879d76a,scared,12/8/2020 3:35,,
12664,76898916-4024-4c32-909b-dd240879d76a,disgust,6/4/2021 9:11,,0
12665,8204e4bd-c544-4a18-ac0d-6f5289957cdf,,7/17/2020 21:55,,
12666,8204e4bd-c544-4a18-ac0d-6f5289957cdf,like,12/23/2020 12:50,,
12667,8204e4bd-c544-4a18-ac0d-6f5289957cdf,intrigued,1/13/2021 11:31,,
12668,8204e4bd-c544-4a18-ac0d-6f5289957cdf,scared,8/10/2020 3:23,,
12669,8204e4bd-c544-4a18-ac0d-6f5289957cdf,heart,4/30/2021 19:17,,
12670,8204e4bd-c544-4a18-ac0d-6f5289957cdf,hate,11/23/2020 7:52,,
12671,8204e4bd-c544-4a18-ac0d-6f5289957cdf,intrigued,5/17/2021 21:21,,
12672,8204e4bd-c544-4a18-ac0d-6f5289957cdf,scared,7/7/2020 21:38,,
12673,8204e4bd-c544-4a18-ac0d-6f5289957cdf,interested,12/13/2020 1:05,,
12674,8204e4bd-c544-4a18-ac0d-6f5289957cdf,hate,2/5/2021 19:06,,
12675,8204e4bd-c544-4a18-ac0d-6f5289957cdf,peeking,4/24/2021 17:57,,
12676,8204e4bd-c544-4a18-ac0d-6f5289957cdf,super love,3/21/2021 16:53,,
12677,8204e4bd-c544-4a18-ac0d-6f5289957cdf,like,11/29/2020 12:33,,
12678,8204e4bd-c544-4a18-ac0d-6f5289957cdf,heart,5/28/2021 1:19,,
12679,8204e4bd-c544-4a18-ac0d-6f5289957cdf,want,6/13/2021 0:32,,
12680,8204e4bd-c544-4a18-ac0d-6f5289957cdf,scared,2/12/2021 5:16,,
12681,8204e4bd-c544-4a18-ac0d-6f5289957cdf,worried,2/9/2021 16:23,,
12682,8204e4bd-c544-4a18-ac0d-6f5289957cdf,heart,10/9/2020 4:15,,
12683,8204e4bd-c544-4a18-ac0d-6f5289957cdf,cherish,11/5/2020 9:40,,70
12684,8204e4bd-c544-4a18-ac0d-6f5289957cdf,peeking,11/19/2020 12:57,,
12685,8204e4bd-c544-4a18-ac0d-6f5289957cdf,dislike,7/20/2020 20:39,,
12686,301cfd14-3e4f-4058-b253-c591ef150888,,6/16/2021 8:01,,
12687,301cfd14-3e4f-4058-b253-c591ef150888,cherish,5/26/2021 20:53,,70
12688,301cfd14-3e4f-4058-b253-c591ef150888,interested,4/2/2021 1:47,,
12689,301cfd14-3e4f-4058-b253-c591ef150888,love,7/3/2020 7:51,,
12690,301cfd14-3e4f-4058-b253-c591ef150888,indifferent,2/21/2021 6:56,,
12691,301cfd14-3e4f-4058-b253-c591ef150888,indifferent,1/9/2021 7:31,,
12692,301cfd14-3e4f-4058-b253-c591ef150888,love,4/10/2021 8:37,,
12693,301cfd14-3e4f-4058-b253-c591ef150888,interested,2/23/2021 16:29,,
12694,301cfd14-3e4f-4058-b253-c591ef150888,dislike,2/15/2021 0:28,,
12695,301cfd14-3e4f-4058-b253-c591ef150888,cherish,4/2/2021 19:34,,70
12696,301cfd14-3e4f-4058-b253-c591ef150888,like,4/15/2021 21:42,,
12697,301cfd14-3e4f-4058-b253-c591ef150888,hate,10/10/2020 8:05,,
12698,56a3156c-41e0-4b35-8e6d-947961b3af5b,,6/15/2021 17:44,,
12699,56a3156c-41e0-4b35-8e6d-947961b3af5b,dislike,2/27/2021 12:00,,
12700,56a3156c-41e0-4b35-8e6d-947961b3af5b,indifferent,3/2/2021 19:04,,
12701,56a3156c-41e0-4b35-8e6d-947961b3af5b,like,9/21/2020 4:27,,
12702,56a3156c-41e0-4b35-8e6d-947961b3af5b,intrigued,12/19/2020 19:58,,
12703,56a3156c-41e0-4b35-8e6d-947961b3af5b,love,9/2/2020 0:42,,
12704,56a3156c-41e0-4b35-8e6d-947961b3af5b,heart,4/14/2021 21:51,,
12705,56a3156c-41e0-4b35-8e6d-947961b3af5b,disgust,1/16/2021 8:47,,0
12706,56a3156c-41e0-4b35-8e6d-947961b3af5b,heart,1/13/2021 6:10,,
12707,56a3156c-41e0-4b35-8e6d-947961b3af5b,heart,9/14/2020 3:14,,
12708,56a3156c-41e0-4b35-8e6d-947961b3af5b,worried,9/14/2020 7:05,,
12709,56a3156c-41e0-4b35-8e6d-947961b3af5b,dislike,4/23/2021 3:21,,
12710,56a3156c-41e0-4b35-8e6d-947961b3af5b,interested,1/19/2021 21:41,,
12711,56a3156c-41e0-4b35-8e6d-947961b3af5b,cherish,7/16/2020 18:11,,70
12712,56a3156c-41e0-4b35-8e6d-947961b3af5b,super love,2/1/2021 10:26,,
12713,56a3156c-41e0-4b35-8e6d-947961b3af5b,intrigued,4/24/2021 18:17,,
12714,56a3156c-41e0-4b35-8e6d-947961b3af5b,like,8/25/2020 21:40,,
12715,56a3156c-41e0-4b35-8e6d-947961b3af5b,intrigued,10/21/2020 0:07,,
12716,56a3156c-41e0-4b35-8e6d-947961b3af5b,love,5/22/2021 23:23,,
12717,56a3156c-41e0-4b35-8e6d-947961b3af5b,super love,9/12/2020 15:31,,
12718,fd060448-7b3e-4626-b3ca-44bfe764e26f,,9/8/2020 6:54,,
12719,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,2/6/2021 16:06,,
12720,fd060448-7b3e-4626-b3ca-44bfe764e26f,disgust,9/25/2020 12:49,,0
12721,fd060448-7b3e-4626-b3ca-44bfe764e26f,worried,8/5/2020 9:53,,
12722,fd060448-7b3e-4626-b3ca-44bfe764e26f,scared,3/26/2021 1:17,,
12723,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,10/22/2020 9:37,,
12724,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,5/13/2021 10:47,,
12725,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,10/31/2020 0:50,,
12726,fd060448-7b3e-4626-b3ca-44bfe764e26f,adore,11/2/2020 5:53,,72
12727,fd060448-7b3e-4626-b3ca-44bfe764e26f,love,9/1/2020 9:20,,
12728,fd060448-7b3e-4626-b3ca-44bfe764e26f,want,8/11/2020 10:05,,
12729,fd060448-7b3e-4626-b3ca-44bfe764e26f,love,2/15/2021 2:52,,
12730,fd060448-7b3e-4626-b3ca-44bfe764e26f,super love,7/5/2020 14:48,,
12731,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,11/9/2020 2:34,,
12732,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,4/11/2021 16:00,,
12733,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,7/5/2020 21:55,,
12734,fd060448-7b3e-4626-b3ca-44bfe764e26f,scared,10/4/2020 4:33,,
12735,fd060448-7b3e-4626-b3ca-44bfe764e26f,cherish,1/7/2021 8:43,,70
12736,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,10/2/2020 12:56,,
12737,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,2/4/2021 16:16,,
12738,fd060448-7b3e-4626-b3ca-44bfe764e26f,cherish,8/7/2020 13:51,,70
12739,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,3/10/2021 1:13,,
12740,fd060448-7b3e-4626-b3ca-44bfe764e26f,want,3/18/2021 4:51,,
12741,fd060448-7b3e-4626-b3ca-44bfe764e26f,super love,5/30/2021 15:12,,
12742,fd060448-7b3e-4626-b3ca-44bfe764e26f,adore,6/26/2020 16:57,,72
12743,fd060448-7b3e-4626-b3ca-44bfe764e26f,intrigued,5/8/2021 8:01,,
12744,fd060448-7b3e-4626-b3ca-44bfe764e26f,cherish,5/17/2021 23:53,,70
12745,fd060448-7b3e-4626-b3ca-44bfe764e26f,like,7/3/2020 21:24,,
12746,fd060448-7b3e-4626-b3ca-44bfe764e26f,peeking,9/16/2020 2:46,,
12747,fd060448-7b3e-4626-b3ca-44bfe764e26f,indifferent,6/19/2020 2:55,,
12748,fd060448-7b3e-4626-b3ca-44bfe764e26f,hate,10/29/2020 2:56,,
12749,fd060448-7b3e-4626-b3ca-44bfe764e26f,cherish,12/9/2020 11:34,,70
12750,fd060448-7b3e-4626-b3ca-44bfe764e26f,want,5/25/2021 7:19,,
12751,fd060448-7b3e-4626-b3ca-44bfe764e26f,dislike,8/8/2020 7:13,,
12752,fd060448-7b3e-4626-b3ca-44bfe764e26f,super love,6/2/2021 21:41,,
12753,fd060448-7b3e-4626-b3ca-44bfe764e26f,adore,11/7/2020 4:35,,72
12754,fd060448-7b3e-4626-b3ca-44bfe764e26f,scared,9/20/2020 20:45,,
12755,fd060448-7b3e-4626-b3ca-44bfe764e26f,love,4/3/2021 21:12,,
12756,fd060448-7b3e-4626-b3ca-44bfe764e26f,indifferent,1/29/2021 23:21,,
12757,60223ac7-2fa4-4bba-8156-1d90b367e21a,,7/27/2020 8:01,,
12758,60223ac7-2fa4-4bba-8156-1d90b367e21a,scared,6/27/2020 8:02,,
12759,60223ac7-2fa4-4bba-8156-1d90b367e21a,cherish,11/7/2020 7:21,,70
12760,74c85e37-5017-462e-bee2-2769db7a17c1,,3/7/2021 16:50,,
12761,74c85e37-5017-462e-bee2-2769db7a17c1,indifferent,4/9/2021 3:01,,
12762,74c85e37-5017-462e-bee2-2769db7a17c1,like,7/4/2020 21:04,,
12763,74c85e37-5017-462e-bee2-2769db7a17c1,want,7/3/2020 0:10,,
12764,74c85e37-5017-462e-bee2-2769db7a17c1,heart,10/22/2020 5:36,,
12765,74c85e37-5017-462e-bee2-2769db7a17c1,love,10/29/2020 16:03,,
12766,74c85e37-5017-462e-bee2-2769db7a17c1,heart,7/5/2020 13:40,,
12767,74c85e37-5017-462e-bee2-2769db7a17c1,want,10/23/2020 15:42,,
12768,74c85e37-5017-462e-bee2-2769db7a17c1,super love,6/24/2020 1:08,,
12769,74c85e37-5017-462e-bee2-2769db7a17c1,want,4/3/2021 23:44,,
12770,74c85e37-5017-462e-bee2-2769db7a17c1,worried,6/12/2021 12:34,,
12771,74c85e37-5017-462e-bee2-2769db7a17c1,peeking,11/17/2020 18:06,,
12772,74c85e37-5017-462e-bee2-2769db7a17c1,super love,12/4/2020 19:52,,
12773,74c85e37-5017-462e-bee2-2769db7a17c1,intrigued,9/16/2020 2:12,,
12774,74c85e37-5017-462e-bee2-2769db7a17c1,love,5/11/2021 11:50,,
12775,74c85e37-5017-462e-bee2-2769db7a17c1,heart,3/24/2021 2:10,,
12776,74c85e37-5017-462e-bee2-2769db7a17c1,adore,9/29/2020 8:09,,72
12777,74c85e37-5017-462e-bee2-2769db7a17c1,love,1/26/2021 11:05,,
12778,74c85e37-5017-462e-bee2-2769db7a17c1,scared,12/6/2020 4:37,,
12779,74c85e37-5017-462e-bee2-2769db7a17c1,peeking,1/11/2021 4:09,,
12780,74c85e37-5017-462e-bee2-2769db7a17c1,peeking,6/30/2020 18:14,,
12781,74c85e37-5017-462e-bee2-2769db7a17c1,intrigued,2/24/2021 10:21,,
12782,74c85e37-5017-462e-bee2-2769db7a17c1,intrigued,4/28/2021 13:20,,
12783,74c85e37-5017-462e-bee2-2769db7a17c1,want,4/26/2021 13:36,,
12784,74c85e37-5017-462e-bee2-2769db7a17c1,cherish,7/24/2020 12:54,,70
12785,74c85e37-5017-462e-bee2-2769db7a17c1,worried,5/26/2021 16:44,,
12786,b400ea0c-43f0-4307-a3b2-78e5784d69be,,3/8/2021 6:21,,
12787,b400ea0c-43f0-4307-a3b2-78e5784d69be,heart,8/13/2020 2:54,,
12788,b400ea0c-43f0-4307-a3b2-78e5784d69be,indifferent,8/31/2020 10:54,,
12789,b400ea0c-43f0-4307-a3b2-78e5784d69be,super love,7/25/2020 13:09,,
12790,b400ea0c-43f0-4307-a3b2-78e5784d69be,intrigued,8/9/2020 21:16,,
12791,b400ea0c-43f0-4307-a3b2-78e5784d69be,indifferent,9/3/2020 0:33,,
12792,b400ea0c-43f0-4307-a3b2-78e5784d69be,heart,11/14/2020 9:03,,
12793,b400ea0c-43f0-4307-a3b2-78e5784d69be,heart,6/10/2021 3:37,,
12794,79f1b9b4-b21b-4abd-802a-811540cbc845,,5/3/2021 22:56,,
12795,79f1b9b4-b21b-4abd-802a-811540cbc845,super love,2/5/2021 5:32,,
12796,79f1b9b4-b21b-4abd-802a-811540cbc845,want,9/29/2020 10:59,,
12797,79f1b9b4-b21b-4abd-802a-811540cbc845,intrigued,12/6/2020 14:38,,
12798,79f1b9b4-b21b-4abd-802a-811540cbc845,super love,6/29/2020 14:52,,
12799,79f1b9b4-b21b-4abd-802a-811540cbc845,disgust,2/12/2021 10:54,,0
12800,af373863-f9df-4330-b423-d2b802b30d6e,,3/6/2021 2:40,,
12801,af373863-f9df-4330-b423-d2b802b30d6e,cherish,2/9/2021 5:37,,70
12802,af373863-f9df-4330-b423-d2b802b30d6e,dislike,12/22/2020 12:07,,
12803,af373863-f9df-4330-b423-d2b802b30d6e,want,5/31/2021 14:34,,
12804,af373863-f9df-4330-b423-d2b802b30d6e,disgust,4/10/2021 11:47,,0
12805,af373863-f9df-4330-b423-d2b802b30d6e,peeking,12/25/2020 12:21,,
12806,af373863-f9df-4330-b423-d2b802b30d6e,want,2/24/2021 4:47,,
12807,af373863-f9df-4330-b423-d2b802b30d6e,adore,4/10/2021 10:31,,72
12808,af373863-f9df-4330-b423-d2b802b30d6e,heart,6/12/2021 5:52,,
12809,af373863-f9df-4330-b423-d2b802b30d6e,dislike,9/27/2020 17:58,,
12810,af373863-f9df-4330-b423-d2b802b30d6e,disgust,2/23/2021 18:16,,0
12811,af373863-f9df-4330-b423-d2b802b30d6e,intrigued,6/20/2020 19:32,,
12812,af373863-f9df-4330-b423-d2b802b30d6e,adore,5/29/2021 21:35,,72
12813,af373863-f9df-4330-b423-d2b802b30d6e,hate,7/17/2020 15:11,,
12814,af373863-f9df-4330-b423-d2b802b30d6e,dislike,9/28/2020 0:17,,
12815,af373863-f9df-4330-b423-d2b802b30d6e,super love,12/13/2020 0:19,,
12816,af373863-f9df-4330-b423-d2b802b30d6e,cherish,4/23/2021 4:55,,70
12817,af373863-f9df-4330-b423-d2b802b30d6e,hate,4/29/2021 13:54,,
12818,af373863-f9df-4330-b423-d2b802b30d6e,heart,6/20/2020 12:32,,
12819,af373863-f9df-4330-b423-d2b802b30d6e,scared,8/19/2020 14:28,,
12820,af373863-f9df-4330-b423-d2b802b30d6e,heart,2/3/2021 0:56,,
12821,af373863-f9df-4330-b423-d2b802b30d6e,worried,11/11/2020 10:24,,
12822,af373863-f9df-4330-b423-d2b802b30d6e,cherish,5/23/2021 8:54,,70
12823,af373863-f9df-4330-b423-d2b802b30d6e,interested,4/23/2021 15:24,,
12824,af373863-f9df-4330-b423-d2b802b30d6e,indifferent,4/7/2021 3:01,,
12825,af373863-f9df-4330-b423-d2b802b30d6e,disgust,12/15/2020 1:53,,0
12826,af373863-f9df-4330-b423-d2b802b30d6e,scared,6/10/2021 4:34,,
12827,af373863-f9df-4330-b423-d2b802b30d6e,dislike,4/25/2021 11:21,,
12828,af373863-f9df-4330-b423-d2b802b30d6e,like,1/7/2021 9:36,,
12829,af373863-f9df-4330-b423-d2b802b30d6e,heart,5/17/2021 14:21,,
12830,af373863-f9df-4330-b423-d2b802b30d6e,indifferent,2/10/2021 16:07,,
12831,af373863-f9df-4330-b423-d2b802b30d6e,dislike,12/17/2020 10:36,,
12832,af373863-f9df-4330-b423-d2b802b30d6e,indifferent,1/1/2021 23:29,,
12833,af373863-f9df-4330-b423-d2b802b30d6e,want,7/23/2020 5:30,,
12834,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,,5/6/2021 1:19,,
12835,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,super love,1/8/2021 2:20,,
12836,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,2/18/2021 16:39,,
12837,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,cherish,4/15/2021 12:28,,70
12838,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,intrigued,2/7/2021 22:19,,
12839,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,2/1/2021 15:58,,
12840,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,heart,8/5/2020 1:35,,
12841,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,12/13/2020 5:49,,
12842,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,want,1/13/2021 8:51,,
12843,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,peeking,5/19/2021 9:39,,
12844,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,love,5/17/2021 7:48,,
12845,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,6/9/2021 12:49,,
12846,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,1/21/2021 14:31,,
12847,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,indifferent,9/27/2020 10:42,,
12848,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,scared,2/12/2021 0:18,,
12849,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,dislike,3/16/2021 19:20,,
12850,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,adore,8/20/2020 7:18,,72
12851,b13bec8c-4469-4cc8-8650-7057eb95d3ee,,1/10/2021 1:10,,
12852,b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,7/21/2020 5:09,,
12853,b13bec8c-4469-4cc8-8650-7057eb95d3ee,worried,6/13/2021 10:50,,
12854,b13bec8c-4469-4cc8-8650-7057eb95d3ee,disgust,11/3/2020 18:14,,0
12855,b13bec8c-4469-4cc8-8650-7057eb95d3ee,peeking,3/4/2021 16:55,,
12856,b13bec8c-4469-4cc8-8650-7057eb95d3ee,scared,10/4/2020 13:13,,
12857,b13bec8c-4469-4cc8-8650-7057eb95d3ee,like,5/23/2021 11:08,,
12858,b13bec8c-4469-4cc8-8650-7057eb95d3ee,super love,9/2/2020 19:30,,
12859,b13bec8c-4469-4cc8-8650-7057eb95d3ee,interested,5/9/2021 13:48,,
12860,b13bec8c-4469-4cc8-8650-7057eb95d3ee,cherish,2/14/2021 17:31,,70
12861,b13bec8c-4469-4cc8-8650-7057eb95d3ee,indifferent,1/4/2021 22:02,,
12862,b13bec8c-4469-4cc8-8650-7057eb95d3ee,dislike,3/4/2021 9:22,,
12863,b13bec8c-4469-4cc8-8650-7057eb95d3ee,interested,6/21/2020 22:01,,
12864,b13bec8c-4469-4cc8-8650-7057eb95d3ee,adore,9/19/2020 10:25,,72
12865,b13bec8c-4469-4cc8-8650-7057eb95d3ee,interested,2/7/2021 16:49,,
12866,b13bec8c-4469-4cc8-8650-7057eb95d3ee,adore,9/5/2020 2:44,,72
12867,b13bec8c-4469-4cc8-8650-7057eb95d3ee,scared,8/12/2020 16:29,,
12868,b13bec8c-4469-4cc8-8650-7057eb95d3ee,want,9/23/2020 18:27,,
12869,b13bec8c-4469-4cc8-8650-7057eb95d3ee,scared,10/10/2020 7:15,,
12870,b13bec8c-4469-4cc8-8650-7057eb95d3ee,intrigued,11/27/2020 5:51,,
12871,b13bec8c-4469-4cc8-8650-7057eb95d3ee,dislike,9/10/2020 21:09,,
12872,b13bec8c-4469-4cc8-8650-7057eb95d3ee,peeking,3/10/2021 19:35,,
12873,b13bec8c-4469-4cc8-8650-7057eb95d3ee,like,11/28/2020 9:30,,
12874,b13bec8c-4469-4cc8-8650-7057eb95d3ee,peeking,3/26/2021 16:49,,
12875,b13bec8c-4469-4cc8-8650-7057eb95d3ee,want,4/1/2021 21:16,,
12876,b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,2/25/2021 19:52,,
12877,b13bec8c-4469-4cc8-8650-7057eb95d3ee,adore,5/24/2021 5:41,,72
12878,b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,12/25/2020 22:31,,
12879,b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,2/16/2021 13:46,,
12880,b13bec8c-4469-4cc8-8650-7057eb95d3ee,heart,4/9/2021 1:39,,
12881,b13bec8c-4469-4cc8-8650-7057eb95d3ee,disgust,3/19/2021 8:56,,0
12882,b13bec8c-4469-4cc8-8650-7057eb95d3ee,hate,5/6/2021 16:00,,
12883,b13bec8c-4469-4cc8-8650-7057eb95d3ee,adore,10/7/2020 13:14,,72
12884,b13bec8c-4469-4cc8-8650-7057eb95d3ee,intrigued,1/11/2021 4:27,,
12885,b13bec8c-4469-4cc8-8650-7057eb95d3ee,want,8/19/2020 20:24,,
12886,b13bec8c-4469-4cc8-8650-7057eb95d3ee,interested,2/5/2021 19:58,,
12887,b13bec8c-4469-4cc8-8650-7057eb95d3ee,peeking,9/8/2020 21:58,,
12888,43450a12-1e4c-4a17-a846-9d8768984051,,4/15/2021 19:38,,
12889,43450a12-1e4c-4a17-a846-9d8768984051,peeking,8/25/2020 18:25,,
12890,43450a12-1e4c-4a17-a846-9d8768984051,intrigued,10/7/2020 18:48,,
12891,43450a12-1e4c-4a17-a846-9d8768984051,hate,9/6/2020 3:41,,
12892,43450a12-1e4c-4a17-a846-9d8768984051,worried,9/19/2020 5:20,,
12893,43450a12-1e4c-4a17-a846-9d8768984051,scared,8/11/2020 17:10,,
12894,43450a12-1e4c-4a17-a846-9d8768984051,intrigued,4/1/2021 11:36,,
12895,43450a12-1e4c-4a17-a846-9d8768984051,super love,5/6/2021 16:20,,
12896,43450a12-1e4c-4a17-a846-9d8768984051,cherish,7/9/2020 5:46,,70
12897,43450a12-1e4c-4a17-a846-9d8768984051,peeking,9/1/2020 10:12,,
12898,43450a12-1e4c-4a17-a846-9d8768984051,love,4/19/2021 16:25,,
12899,43450a12-1e4c-4a17-a846-9d8768984051,scared,6/25/2020 2:56,,
12900,43450a12-1e4c-4a17-a846-9d8768984051,worried,8/9/2020 19:46,,
12901,43450a12-1e4c-4a17-a846-9d8768984051,intrigued,3/22/2021 6:41,,
12902,43450a12-1e4c-4a17-a846-9d8768984051,cherish,1/17/2021 5:30,,70
12903,43450a12-1e4c-4a17-a846-9d8768984051,dislike,1/13/2021 15:17,,
12904,43450a12-1e4c-4a17-a846-9d8768984051,super love,3/11/2021 3:27,,
12905,43450a12-1e4c-4a17-a846-9d8768984051,heart,10/3/2020 16:02,,
12906,43450a12-1e4c-4a17-a846-9d8768984051,scared,8/5/2020 13:09,,
12907,43450a12-1e4c-4a17-a846-9d8768984051,disgust,11/15/2020 9:13,,0
12908,43450a12-1e4c-4a17-a846-9d8768984051,intrigued,3/18/2021 10:53,,
12909,43450a12-1e4c-4a17-a846-9d8768984051,intrigued,6/5/2021 3:50,,
12910,43450a12-1e4c-4a17-a846-9d8768984051,dislike,8/1/2020 8:47,,
12911,43450a12-1e4c-4a17-a846-9d8768984051,hate,12/28/2020 1:45,,
12912,7913b30d-19fd-4900-8a68-ce141192b3ec,,11/16/2020 5:07,,
12913,7913b30d-19fd-4900-8a68-ce141192b3ec,intrigued,3/8/2021 19:39,,
12914,7913b30d-19fd-4900-8a68-ce141192b3ec,scared,8/11/2020 0:11,,
12915,7913b30d-19fd-4900-8a68-ce141192b3ec,intrigued,6/1/2021 11:14,,
12916,7913b30d-19fd-4900-8a68-ce141192b3ec,peeking,12/31/2020 22:55,,
12917,7913b30d-19fd-4900-8a68-ce141192b3ec,like,10/12/2020 6:49,,
12918,7913b30d-19fd-4900-8a68-ce141192b3ec,want,9/21/2020 3:00,,
12919,7913b30d-19fd-4900-8a68-ce141192b3ec,cherish,8/26/2020 15:38,,70
12920,7913b30d-19fd-4900-8a68-ce141192b3ec,want,3/20/2021 7:33,,
12921,7913b30d-19fd-4900-8a68-ce141192b3ec,hate,11/20/2020 11:18,,
12922,7913b30d-19fd-4900-8a68-ce141192b3ec,super love,11/16/2020 6:37,,
12923,7913b30d-19fd-4900-8a68-ce141192b3ec,hate,6/8/2021 23:22,,
12924,7913b30d-19fd-4900-8a68-ce141192b3ec,like,12/29/2020 23:33,,
12925,7913b30d-19fd-4900-8a68-ce141192b3ec,scared,11/8/2020 2:58,,
12926,7913b30d-19fd-4900-8a68-ce141192b3ec,adore,11/3/2020 19:31,,72
